Others,Braco,Caudovirales,1
Others,Mega,Picornavirales,11
Others,Mega,Unclassified,57
Others,Mega,Articulavirales,10
Others,Mega,Bunyavirales,8
Others,Mega,Mononegavirales,6
Others,Mega,Caudovirales,2
Others,Ptero,Picornavirales,12
Others,Ptero,Unclassified,82
Others,Ptero,Mononegavirales,14
Others,Ptero,Articulavirales,11
Others,Ptero,Bunyavirales,9
Others,Ptero,Caudovirales,2
Others,Ptero,Jingchuvirales,1
Others,Ptero,Tymovirales,2
Others,Cephi,Picornavirales,7
Others,Cephi,Unclassified,76
Others,Cephi,Articulavirales,9
Others,Cephi,Bunyavirales,6
Others,Cephi,Mononegavirales,11
Others,Cephi,Caudovirales,1
Others,Figi,Articulavirales,4
Others,Figi,Unclassified,24
Others,Figi,Bunyavirales,2
Others,Figi,Mononegavirales,1
Others,Figi,Picornavirales,4
